"","X.median_R_mean.lag_we","X.median_R_mean.lag1_we","X.percentage_age_we","X.Density_we","X.population_we","X.schoolClosing_we","X.restGatherings_we","X.cancEvents_we","X.testingPolicy_we","X.workClosing2a_we","X.grocery_and_pharmacy_we","X.transit_stations_we","X.transactiongrowth_we","X.workplaces_we","X.sre000d0_we","X.tre200d0_we","X.ure200d0_we","X.ferien_we","X.Canton_3","X.oneweek","Y","W"
"116",0.781428571428571,1.29285714285714,5.53284867773309,2494.466764,271400,1,1,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0200225335795601,-15.2855714285714,450.071428571429,18.9642857142857,79.7714285714286,0,16,30,1.00857142857143,0
"117",1.12,1.00857142857143,5.53284867773309,2494.466764,271400,1,1,1,2,1,-3.12257142857143,-12.5101428571429,0.0106024798380986,-16.1837142857143,166.142857142857,13.6571428571429,82.15,0,16,31,1.28428571428571,0
"118",1.29285714285714,1.28428571428571,5.53284867773309,2494.466764,271400,1,0.428571428571429,1,2,1,-2.73457142857143,-15.5712857142857,-0.0443013135211157,-16.5712857142857,157.642857142857,11.1357142857143,86.7642857142857,0,16,32,1.46428571428571,0
"119",1.00857142857143,1.46428571428571,5.53284867773309,2494.466764,271400,1,0,1,2,1,-3.38771428571429,-16.6937142857143,-0.00720858960495185,-18.5511428571429,144.071428571429,10.6785714285714,84.15,0,16,33,1.73428571428571,0
"120",1.28428571428571,1.73428571428571,5.53284867773309,2494.466764,271400,1,0,1,2,1,-4.20385714285714,-19.7141428571429,0.0266082927117015,-18.5102857142857,131.928571428571,7.59285714285714,84.5714285714286,0,16,34,1.61571428571429,0
"121",1.73714285714286,1.30857142857143,6.58000193458344,3192.598338,287000,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0365107866665983,-16.9998571428571,706.428571428571,19.7357142857143,53.4714285714286,0,22,20,0.694285714285714,0
"122",1.23571428571429,0.694285714285714,6.58000193458344,3192.598338,287000,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.0436289879670397,-20.8365714285714,455.714285714286,18.2428571428571,63.3428571428571,0,22,21,0.891428571428571,0
"123",1.30857142857143,0.891428571428571,6.58000193458344,3192.598338,287000,1,1,1,3,1,-0.265285714285714,-14.898,0.00970735518505172,-24.1838571428571,509.714285714286,21.6357142857143,54.7642857142857,0,22,22,1.38,0
"124",0.694285714285714,1.38,6.58000193458344,3192.598338,287000,1,1,1,3,1,-1.10185714285714,-15.5508571428571,-0.0186236525344725,-29.0001428571429,577.214285714286,23.7928571428571,54.6357142857143,0,22,23,1.13571428571429,0
"125",0.891428571428571,1.13571428571429,6.58000193458344,3192.598338,287000,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.109432221964276,-31.7144285714286,585.071428571429,20.0642857142857,67.7,0,22,24,1.27,0
"126",1.38,1.27,6.58000193458344,3192.598338,287000,1,1,1,3,1,-0.449142857142857,-12.9594285714286,0.0234035472355174,-24.102,428,23.35,63.2928571428571,0,22,25,1.12,0
"127",1.13571428571429,1.12,6.58000193458344,3192.598338,287000,1,1,1,3,1,-0.816142857142857,-12.2857142857143,-0.0575524180297418,-19.796,469.571428571429,21.3428571428571,66.0357142857143,0,22,26,0.994285714285714,0
"128",1.27,0.994285714285714,6.58000193458344,3192.598338,287000,1,1,1,3,1,-0.612285714285714,-11.9998571428571,0.0429184459739371,-17.4081428571429,258.214285714286,17.2785714285714,69.0642857142857,0,22,27,0.891428571428571,0
"129",1.12,0.891428571428571,6.58000193458344,3192.598338,287000,1,1,1,3,1,-2.97971428571429,-15.5714285714286,-0.0127925297907261,-18.143,387.428571428571,16.4285714285714,72.4642857142857,0,22,28,0.962857142857143,0
"130",0.994285714285714,0.962857142857143,6.58000193458344,3192.598338,287000,1,1,1,3,1,-1.898,-10.9184285714286,0.00322082883723773,-17.612,610.928571428571,18.1142857142857,68.45,0,22,29,0.785714285714286,0
"131",0.891428571428571,0.785714285714286,6.58000193458344,3192.598338,287000,1,1,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0200081608996072,-15.2855714285714,502.642857142857,20.0214285714286,69.2,0,22,30,1.06,0
"132",0.962857142857143,1.06,6.58000193458344,3192.598338,287000,1,1,1,2,1,-3.12257142857143,-12.5101428571429,0.0117544744047731,-16.1837142857143,134,13.5642857142857,76.4357142857143,0.285714285714286,22,31,1.68285714285714,0
"133",0.785714285714286,1.68285714285714,6.58000193458344,3192.598338,287000,1,1.57142857142857,1,2,1,-2.73457142857143,-15.5712857142857,-0.0435203287797794,-16.5712857142857,205,11.3214285714286,80.5357142857143,1,22,32,2.10428571428571,0
"134",1.06,2.10428571428571,6.58000193458344,3192.598338,287000,1,2,1,2,1,-3.38771428571429,-16.6937142857143,0.000756386154732169,-18.5511428571429,83.4285714285714,10.8285714285714,80.2357142857143,1,22,33,1.70714285714286,0
"135",1.68285714285714,1.70714285714286,6.58000193458344,3192.598338,287000,1,2,1,2,1,-4.20385714285714,-19.7141428571429,0.0515036653479317,-18.5102857142857,88.2142857142857,6.84285714285714,87.7785714285714,0,22,34,1.46857142857143,0
"136",1.4,1.73428571428571,6.74924940258573,7411.187215,193900,1,1.57142857142857,1,3,1,3.97971428571429,-11.3262857142857,-0.0430484287502555,-16.9998571428571,706.428571428571,19.7357142857143,53.4714285714286,0,24,20,0.835714285714286,0
"137",2.69857142857143,0.835714285714286,6.74924940258573,7411.187215,193900,1,2,1,3,1,1.87742857142857,-14.2652857142857,-0.0471919514132662,-20.8365714285714,455.714285714286,18.2428571428571,63.3428571428571,0,24,21,1.22285714285714,0
"138",1.73428571428571,1.22285714285714,6.74924940258573,7411.187215,193900,1,2,1,3,1,-0.265285714285714,-14.898,0.00316583433628814,-24.1838571428571,509.714285714286,21.6357142857143,54.7642857142857,0,24,22,1.34428571428571,0
"139",0.835714285714286,1.34428571428571,6.74924940258573,7411.187215,193900,1,2,1,3,1,-1.10185714285714,-15.5508571428571,-0.0565483465204881,-29.0001428571429,577.214285714286,23.7928571428571,54.6357142857143,0,24,23,1.03285714285714,0
"140",1.22285714285714,1.03285714285714,6.74924940258573,7411.187215,193900,1,2,1,3,1,-4.20414285714286,-17.9388571428571,0.158534999764196,-31.7144285714286,585.071428571429,20.0642857142857,67.7,0,24,24,1.35571428571429,0
"141",1.34428571428571,1.35571428571429,6.74924940258573,7411.187215,193900,1,2,1,3,1,-0.449142857142857,-12.9594285714286,0.00471721217032517,-24.102,428,23.35,63.2928571428571,0,24,25,0.932857142857143,0
"142",1.03285714285714,0.932857142857143,6.74924940258573,7411.187215,193900,1,2,1,3,1,-0.816142857142857,-12.2857142857143,-0.0292681235170118,-19.796,469.571428571429,21.3428571428571,66.0357142857143,0,24,26,0.785714285714286,0
"143",1.35571428571429,0.785714285714286,6.74924940258573,7411.187215,193900,1,2,1,3,1,-0.612285714285714,-11.9998571428571,-0.00542084384250785,-17.4081428571429,258.214285714286,17.2785714285714,69.0642857142857,0,24,27,0.961428571428571,1
"144",0.932857142857143,0.961428571428571,6.74924940258573,7411.187215,193900,1,2,1,3,1,-2.97971428571429,-15.5714285714286,0.00498901829331722,-18.143,387.428571428571,16.4285714285714,72.4642857142857,0,24,28,0.994285714285714,1
"145",0.785714285714286,0.994285714285714,6.74924940258573,7411.187215,193900,1,2,1,3,1,-1.898,-10.9184285714286,0.000655602928135934,-17.612,610.928571428571,18.1142857142857,68.45,0,24,29,0.737142857142857,1
"146",0.961428571428571,0.737142857142857,6.74924940258573,7411.187215,193900,1,2,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0114529008413271,-15.2855714285714,502.642857142857,20.0214285714286,69.2,0,24,30,1.03428571428571,1
"147",0.994285714285714,1.03428571428571,6.74924940258573,7411.187215,193900,1,2,1,2,1,-3.12257142857143,-12.5101428571429,0.00384821666013302,-16.1837142857143,134,13.5642857142857,76.4357142857143,0.285714285714286,24,31,1.80714285714286,1
"148",0.737142857142857,1.80714285714286,6.74924940258573,7411.187215,193900,1,1.42857142857143,1,2,1,-2.73457142857143,-15.5712857142857,-0.0202912441722987,-16.5712857142857,205,11.3214285714286,80.5357142857143,1,24,32,1.79285714285714,1
"149",1.03428571428571,1.79285714285714,6.74924940258573,7411.187215,193900,1,1,1,2,1,-3.38771428571429,-16.6937142857143,-0.0299634857548199,-18.5511428571429,83.4285714285714,10.8285714285714,80.2357142857143,0.857142857142857,24,33,1.62857142857143,1
"150",1.80714285714286,1.62857142857143,6.74924940258573,7411.187215,193900,1,1,1,2,1,-4.20385714285714,-19.7141428571429,0.0353030984678284,-18.5102857142857,88.2142857142857,6.84285714285714,87.7785714285714,0,24,34,1.45,1
"151",1.99714285714286,1.02142857142857,4.63967806136955,2843.15838,671000,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0636463073116698,-16.9998571428571,675.064285714286,19.2171428571429,63.0171428571429,0,20,20,1.08,0
"152",1.19857142857143,1.08,4.63967806136955,2843.15838,671000,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.073950351620935,-20.8365714285714,447,18.0885714285714,69.5971428571429,0,20,21,1.02,0
"153",1.02142857142857,1.02,4.63967806136955,2843.15838,671000,1,1,1,3,1,-0.265285714285714,-14.898,-0.00245513184340851,-24.1838571428571,549.4,20.9971428571429,64.7028571428571,0,20,22,1.02571428571429,0
"154",1.08,1.02571428571429,4.63967806136955,2843.15838,671000,1,1,1,3,1,-1.10185714285714,-15.5508571428571,-0.0313137807440587,-29.0001428571429,594.685714285714,22.9257142857143,64.0428571428571,0,20,23,1.14428571428571,0
"155",1.02,1.14428571428571,4.63967806136955,2843.15838,671000,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.138486299976552,-31.7144285714286,579.628571428571,19.3342857142857,77.1914285714286,0,20,24,1.15571428571429,0
"156",1.02571428571429,1.15571428571429,4.63967806136955,2843.15838,671000,1,1,1,3,1,-0.449142857142857,-12.9594285714286,-0.00154880656860712,-24.102,454.057142857143,22.6914285714286,71.7742857142857,0,20,25,1.12142857142857,0
"157",1.14428571428571,1.12142857142857,4.63967806136955,2843.15838,671000,1,1,1,3,1,-0.816142857142857,-12.2857142857143,-0.0389371648352164,-19.796,448.085714285714,20.9085714285714,74.3714285714286,0,20,26,1.00428571428571,0
"158",1.15571428571429,1.00428571428571,4.63967806136955,2843.15838,671000,1,1,1,3,1,-0.612285714285714,-11.9998571428571,0.0491260941550085,-17.4081428571429,279.4,16.8942857142857,76.06,0,20,27,0.978571428571429,0
"159",1.12142857142857,0.978571428571429,4.63967806136955,2843.15838,671000,1,1,1,3,1,-2.97971428571429,-15.5714285714286,-0.00596171428711578,-18.143,381.542857142857,16.3085714285714,78.6,0,20,28,1.04428571428571,0
"160",1.00428571428571,1.04428571428571,4.63967806136955,2843.15838,671000,1,1,1,3,1,-1.898,-10.9184285714286,-0.00742064937994691,-17.612,611.257142857143,17.3371428571429,76.6457142857143,0,20,29,0.941428571428571,0
"161",0.978571428571429,0.941428571428571,4.63967806136955,2843.15838,671000,1,1,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0274479451716836,-15.2855714285714,446.485714285714,19.0542857142857,78.3142857142857,0,20,30,0.777142857142857,0
"162",1.04428571428571,0.777142857142857,4.63967806136955,2843.15838,671000,1,1,1,2,1,-3.12257142857143,-12.5101428571429,0.0274772432434798,-16.1837142857143,154.657142857143,13.5314285714286,84.1571428571429,0,20,31,1.43571428571429,0
"163",0.941428571428571,1.43571428571429,4.63967806136955,2843.15838,671000,1,0.428571428571429,1,2,1,-2.73457142857143,-15.5712857142857,-0.020041138548585,-16.5712857142857,203.8,11.6171428571429,85.5571428571428,1,20,32,1.97285714285714,0
"164",0.777142857142857,1.97285714285714,4.63967806136955,2843.15838,671000,1,0,1,2,1,-3.38771428571429,-16.6937142857143,-0.0108698276065322,-18.5511428571429,109.828571428571,11.0742857142857,85.9771428571429,0.714285714285714,20,33,1.72142857142857,0
"165",1.43571428571429,1.72142857142857,4.63967806136955,2843.15838,671000,1,0,1,2,1,-4.20385714285714,-19.7141428571429,0.0363362944397867,-18.5102857142857,92.6857142857143,7.74,87.5,0,20,34,1.48857142857143,0
"166",1.62285714285714,1.18285714285714,5.1074748257165,2847.309511,406500,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0468702380011212,-16.9998571428571,616.357142857143,18.2642857142857,67.7357142857143,0,12,20,1.11,0
"167",1.3,1.11,5.1074748257165,2847.309511,406500,1,1.42857142857143,1,3,1,1.87742857142857,-14.2652857142857,-0.0498396620877219,-20.8365714285714,439.321428571429,16.9178571428571,75.4142857142857,0,12,21,0.932857142857143,0
"168",1.18285714285714,0.932857142857143,5.1074748257165,2847.309511,406500,1,2,1,3,1,-0.265285714285714,-14.898,0.00170939358166855,-24.1838571428571,479.392857142857,19.8464285714286,73.9714285714286,0,12,22,1.31142857142857,0
"169",1.11,1.31142857142857,5.1074748257165,2847.309511,406500,1,2,1,3,1,-1.10185714285714,-15.5508571428571,-0.0494230988217037,-29.0001428571429,571.357142857143,22.3035714285714,72.1071428571429,0,12,23,1.20571428571429,0
"170",0.932857142857143,1.20571428571429,5.1074748257165,2847.309511,406500,1,2,1,3,1,-4.20414285714286,-17.9388571428571,0.120277714710866,-31.7144285714286,547.880952380952,17.8357142857143,79.3107142857143,0,12,24,0.937142857142857,0
"171",1.31142857142857,0.937142857142857,5.1074748257165,2847.309511,406500,1,2,1,3,1,-0.449142857142857,-12.9594285714286,-0.0991874243305464,-24.102,529.25,21.2607142857143,74.125,0,12,25,0.814285714285714,0
"172",1.20571428571429,0.814285714285714,5.1074748257165,2847.309511,406500,1,2,1,3,1,-0.816142857142857,-12.2857142857143,0.0968548053750649,-19.796,442.142857142857,19.8464285714286,76.8047619047619,0,12,26,1.13428571428571,0
"173",0.937142857142857,1.13428571428571,5.1074748257165,2847.309511,406500,1,2,1,3,1,-0.612285714285714,-11.9998571428571,0.0113121720718894,-17.4081428571429,341,16.2535714285714,75.9678571428571,0,12,27,0.86,0
"174",0.814285714285714,0.86,5.1074748257165,2847.309511,406500,1,2,1,3,1,-2.97971428571429,-15.5714285714286,-0.0077251342410829,-18.143,410.428571428571,15.3035714285714,80.1785714285714,0,12,28,1.10857142857143,0
"175",1.13428571428571,1.10857142857143,5.1074748257165,2847.309511,406500,1,2,1,3,1,-1.898,-10.9184285714286,0.00568879138392653,-17.612,577.392857142857,16.5928571428571,81.3821428571429,0,12,29,1.19,0
"176",0.86,1.19,5.1074748257165,2847.309511,406500,1,2,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0287465834377993,-15.2855714285714,443.357142857143,18.3392857142857,81.9392857142857,0,12,30,0.948571428571429,0
"177",1.10857142857143,0.948571428571429,5.1074748257165,2847.309511,406500,1,2,1,2,1,-3.12257142857143,-12.5101428571429,0.0221382868111757,-16.1837142857143,123.75,12.875,81.65,0.285714285714286,12,31,1.64714285714286,0
"178",1.19,1.64714285714286,5.1074748257165,2847.309511,406500,1,2,1,2,1,-2.73457142857143,-15.5712857142857,-0.0503819572798978,-16.5712857142857,203.321428571429,10.5928571428571,86.7214285714286,1,12,32,2.18571428571429,0
"179",0.948571428571429,2.18571428571429,5.1074748257165,2847.309511,406500,1,2,1,2,1,-3.38771428571429,-16.6937142857143,0.0329229470598591,-18.5511428571429,178.392857142857,10.0535714285714,84.7035714285714,1,12,33,1.73285714285714,0
"180",1.64714285714286,1.73285714285714,5.1074748257165,2847.309511,406500,1,2,1,2,1,-4.20385714285714,-19.7141428571429,0.0196684877107938,-18.5102857142857,99.6071428571429,6.78214285714286,87.3714285714286,0,12,34,1.40714285714286,0.285714285714286
"181",1.81285714285714,1.73714285714286,5.10677563933562,2013.890367,37600,1,1,1,3,1,3.97971428571429,-11.3262857142857,0.0553013045592259,-16.9998571428571,504.714285714286,16.8428571428571,72.4714285714286,0,8,20,0.792857142857143,0
"182",1.68,0.792857142857143,5.10677563933562,2013.890367,37600,1,1,1,3,1,1.87742857142857,-14.2652857142857,0.00425298581480149,-20.8365714285714,298.857142857143,15.7785714285714,78.4857142857143,0,8,21,0.7,0
"183",1.73714285714286,0.7,5.10677563933562,2013.890367,37600,1,1,1,3,1,-0.265285714285714,-14.898,0.042032837498839,-24.1838571428571,356.928571428571,18.4714285714286,76.4428571428572,0,8,22,1.06,0
"184",0.792857142857143,1.06,5.10677563933562,2013.890367,37600,1,1,1,3,1,-1.10185714285714,-15.5508571428571,0.0715385189290831,-29.0001428571429,462.071428571429,20.7428571428571,76.4571428571429,0,8,23,0.781428571428571,0
"185",0.7,0.781428571428571,5.10677563933562,2013.890367,37600,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.00107337279338715,-31.7144285714286,461.785714285714,16.45,80.9214285714286,0,8,24,1.95857142857143,0
"186",1.06,1.95857142857143,5.10677563933562,2013.890367,37600,1,1,1,3,1,-0.449142857142857,-12.9594285714286,-0.0828691760245199,-24.102,367.928571428571,19.2857142857143,77.9785714285714,0,8,25,1.59428571428571,0
"187",0.781428571428571,1.59428571428571,5.10677563933562,2013.890367,37600,1,1,1,3,1,-0.816142857142857,-12.2857142857143,-0.0795700076889041,-19.796,331.785714285714,18.5857142857143,78.55,0,8,26,0.647142857142857,0
"188",1.95857142857143,0.647142857142857,5.10677563933562,2013.890367,37600,1,1,1,3,1,-0.612285714285714,-11.9998571428571,-0.0750418499433803,-17.4081428571429,266.642857142857,15.15,78.1214285714286,0,8,27,0.485714285714286,0
"189",1.59428571428571,0.485714285714286,5.10677563933562,2013.890367,37600,1,1,1,3,1,-2.97971428571429,-15.5714285714286,0.0635485928054962,-18.143,345,13.9571428571429,82.95,0,8,28,1.46428571428571,0
"190",0.647142857142857,1.46428571428571,5.10677563933562,2013.890367,37600,1,1,1,3,1,-1.898,-10.9184285714286,0.0603844565221365,-17.612,457.071428571429,15.5785714285714,84.6642857142857,0,8,29,1.77714285714286,0
"191",0.485714285714286,1.77714285714286,5.10677563933562,2013.890367,37600,1,1,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0445874390654488,-15.2855714285714,422.5,17.0071428571429,80.5785714285714,0,8,30,1.13714285714286,0
"192",1.46428571428571,1.13714285714286,5.10677563933562,2013.890367,37600,1,1,1,2,1,-3.12257142857143,-12.5101428571429,-0.257764129194113,-16.1837142857143,124.428571428571,11.6142857142857,82.0571428571429,0.285714285714286,8,31,1.74428571428571,0
"193",1.77714285714286,1.74428571428571,5.10677563933562,2013.890367,37600,1,0.428571428571429,1,2,1,-2.73457142857143,-15.5712857142857,0.101104020413789,-16.5712857142857,172.285714285714,9.78571428571429,87.4642857142857,1,8,32,2.08714285714286,0
"194",1.13714285714286,2.08714285714286,5.10677563933562,2013.890367,37600,1,0,1,2,1,-3.38771428571429,-16.6937142857143,0.037795956463567,-18.5511428571429,113.214285714286,8.35,87.8642857142857,1,8,33,1.36571428571429,0
"195",1.74428571428571,1.36571428571429,5.10677563933562,2013.890367,37600,1,0,1,2,1,-4.20385714285714,-19.7141428571429,0.0338517852667515,-18.5102857142857,106.285714285714,5.31428571428571,89.7785714285714,0,8,34,1.23571428571429,0
"196",1.11714285714286,1.52428571428571,5.07577691647133,2918.501013,43000,1,1,1,3,1,3.97971428571429,-11.3262857142857,-0.0265221147567249,-16.9998571428571,504.714285714286,16.8428571428571,72.4714285714286,0,10,20,0.852857142857143,0
"197",3.63714285714286,0.852857142857143,5.07577691647133,2918.501013,43000,1,1,1,3,1,1.87742857142857,-14.2652857142857,-0.0377232866454555,-20.8365714285714,298.857142857143,15.7785714285714,78.4857142857143,0,10,21,0.742857142857143,0
"198",1.52428571428571,0.742857142857143,5.07577691647133,2918.501013,43000,1,1,1,3,1,-0.265285714285714,-14.898,0.0120757139080965,-24.1838571428571,356.928571428571,18.4714285714286,76.4428571428572,0,10,22,1.51285714285714,0
"199",0.852857142857143,1.51285714285714,5.07577691647133,2918.501013,43000,1,1,1,3,1,-1.10185714285714,-15.5508571428571,0.00436226757231495,-29.0001428571429,462.071428571429,20.7428571428571,76.4571428571429,0,10,23,0.638571428571429,0
"200",0.742857142857143,0.638571428571429,5.07577691647133,2918.501013,43000,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.0633840588505059,-31.7144285714286,461.785714285714,16.45,80.9214285714286,0,10,24,0.33,0
"201",1.51285714285714,0.33,5.07577691647133,2918.501013,43000,1,1,1,3,1,-0.449142857142857,-12.9594285714286,-0.0635670458733841,-24.102,367.928571428571,19.2857142857143,77.9785714285714,0,10,25,2.85714285714286,0
"202",0.638571428571429,2.85714285714286,5.07577691647133,2918.501013,43000,1,1,1,3,1,-0.816142857142857,-12.2857142857143,-0.0088521409461837,-19.796,331.785714285714,18.5857142857143,78.55,0,10,26,1.80285714285714,0
"203",0.33,1.80285714285714,5.07577691647133,2918.501013,43000,1,1,1,3,1,-0.612285714285714,-11.9998571428571,-0.0304768392430308,-17.4081428571429,266.642857142857,15.15,78.1214285714286,0,10,27,1.04857142857143,0
"204",2.85714285714286,1.04857142857143,5.07577691647133,2918.501013,43000,1,1,1,3,1,-2.97971428571429,-15.5714285714286,0.00633141046092867,-18.143,345,13.9571428571429,82.95,0,10,28,0.848571428571429,0
"205",1.80285714285714,0.848571428571429,5.07577691647133,2918.501013,43000,1,1,1,3,1,-1.898,-10.9184285714286,0.0328819817223387,-17.612,457.071428571429,15.5785714285714,84.6642857142857,0,10,29,1.13,0
"206",1.04857142857143,1.13,5.07577691647133,2918.501013,43000,1,1,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0312805251490644,-15.2855714285714,422.5,17.0071428571429,80.5785714285714,0,10,30,1.29,0
"207",0.848571428571429,1.29,5.07577691647133,2918.501013,43000,1,1,1,2,1,-3.12257142857143,-12.5101428571429,-0.0225656992209569,-16.1837142857143,124.428571428571,11.6142857142857,82.0571428571429,0.142857142857143,10,31,2.79714285714286,0
"208",1.13,2.79714285714286,5.07577691647133,2918.501013,43000,1,0.428571428571429,1,2,1,-2.73457142857143,-15.5712857142857,-0.0257743307203899,-16.5712857142857,172.285714285714,9.78571428571429,87.4642857142857,0,10,32,1.75285714285714,0
"209",1.29,1.75285714285714,5.07577691647133,2918.501013,43000,1,0,1,2,1,-3.38771428571429,-16.6937142857143,-0.00442217239476328,-18.5511428571429,113.214285714286,8.35,87.8642857142857,0,10,33,1.19571428571429,0
"210",2.79714285714286,1.19571428571429,5.07577691647133,2918.501013,43000,1,0,1,2,1,-4.20385714285714,-19.7141428571429,0.0124842186796794,-18.5102857142857,106.285714285714,5.31428571428571,89.7785714285714,0,10,34,1.27285714285714,0
"211",4.60142857142857,0.69,5.5336076070076,1821.65,36300,1,1,1,3,1,3.97971428571429,-11.3262857142857,0.0180330033807525,-16.9998571428571,485.285714285714,15.5928571428571,71.5714285714286,0,6,20,0.76,0
"212",1.37714285714286,0.76,5.5336076070076,1821.65,36300,1,1,1,3,1,1.87742857142857,-14.2652857142857,0.0222419131589966,-20.8365714285714,322.357142857143,14.4214285714286,78.6642857142857,0,6,21,0.828571428571429,0
"213",0.69,0.828571428571429,5.5336076070076,1821.65,36300,1,1,1,3,1,-0.265285714285714,-14.898,0.0442612249689542,-24.1838571428571,331.142857142857,16.8428571428571,76.9214285714286,0,6,22,1.09857142857143,0
"214",0.76,1.09857142857143,5.5336076070076,1821.65,36300,1,1,1,3,1,-1.10185714285714,-15.5508571428571,0.0220659191819497,-29.0001428571429,482.571428571429,19.25,75.5785714285714,0,6,23,1.43,0
"215",0.828571428571429,1.43,5.5336076070076,1821.65,36300,1,1,1,3,1,-4.20414285714286,-17.9388571428571,0.0385517364642975,-31.7144285714286,452.785714285714,15.2428571428571,78.7142857142857,0,6,24,1.56428571428571,0
"216",1.09857142857143,1.56428571428571,5.5336076070076,1821.65,36300,1,1,1,3,1,-0.449142857142857,-12.9594285714286,-0.0959445833385697,-24.102,369,18.1857142857143,75.9857142857143,0,6,25,0.72,0
"217",1.43,0.72,5.5336076070076,1821.65,36300,1,1,1,3,1,-0.816142857142857,-12.2857142857143,-0.00446333252534714,-19.796,345.928571428571,17.8285714285714,75.2071428571429,0,6,26,0.551428571428571,0
"218",1.56428571428571,0.551428571428571,5.5336076070076,1821.65,36300,1,1,1,3,1,-0.612285714285714,-11.9998571428571,-0.0459063930779759,-17.4081428571429,250.642857142857,13.8928571428571,77.6857142857143,0,6,27,0.571428571428571,0
"219",0.72,0.571428571428571,5.5336076070076,1821.65,36300,1,1,1,3,1,-2.97971428571429,-15.5714285714286,0.0237396089434565,-18.143,335.714285714286,12.6928571428571,80.3285714285714,0,6,28,0.522857142857143,0
"220",0.551428571428571,0.522857142857143,5.5336076070076,1821.65,36300,1,1,1,3,1,-1.898,-10.9184285714286,0.0354488175481382,-17.612,457.357142857143,14.5928571428571,81.9285714285714,0,6,29,2.44571428571429,0
"221",0.571428571428571,2.44571428571429,5.5336076070076,1821.65,36300,1,1,1,2.57142857142857,1,-1.36757142857143,-8.53071428571429,-0.0536173814421392,-15.2855714285714,453.285714285714,15.8357142857143,77.6785714285714,0,6,30,1.58142857142857,0
"222",0.522857142857143,1.58142857142857,5.5336076070076,1821.65,36300,1,1,1,2,1,-3.12257142857143,-12.5101428571429,-0.0824309391471196,-16.1837142857143,106.428571428571,10.3785714285714,78.9142857142857,0,6,31,2.46285714285714,0
"223",2.44571428571429,2.46285714285714,5.5336076070076,1821.65,36300,1,0.428571428571429,1,2,1,-2.73457142857143,-15.5712857142857,-0.0289924543497992,-16.5712857142857,170.214285714286,9.16428571428571,81.1214285714286,0.285714285714286,6,32,1.54142857142857,0
"224",1.58142857142857,1.54142857142857,5.5336076070076,1821.65,36300,1,0,1,2,1,-3.38771428571429,-16.6937142857143,-0.00542186030534531,-18.5511428571429,98.4285714285714,7.46428571428571,81.6357142857143,1,6,33,1.45571428571429,0
"225",2.46285714285714,1.45571428571429,5.5336076070076,1821.65,36300,1,0,1,2,1,-4.20385714285714,-19.7141428571429,-0.0311827316812732,-18.5102857142857,177.571428571429,4.60714285714286,82.8214285714286,1,6,34,1.53142857142857,0
"226",1.33142857142857,1.15714285714286,7.08638343513774,2224.941754,353700,1,2,1,3,1,3.97971428571429,-11.3262857142857,0.114377755424222,-16.9998571428571,578.464285714286,21.975,59.4357142857143,0,1,20,0.975714285714286,0
"227",2.28714285714286,0.975714285714286,7.08638343513774,2224.941754,353700,1,2,1,3,1,1.87742857142857,-14.2652857142857,0.0465652895795721,-20.8365714285714,418.464285714286,20.3982142857143,64.5232142857143,0,1,21,0.721428571428571,0
"228",1.15714285714286,0.721428571428571,7.08638343513774,2224.941754,353700,1,3,1,3,1,-0.265285714285714,-14.898,0.0307666078054893,-24.1838571428571,471.517857142857,21.8553571428571,68.2232142857143,0,1,22,0.921428571428571,0
"229",0.975714285714286,0.921428571428571,7.08638343513774,2224.941754,353700,1,3,1,3,1,-1.10185714285714,-15.5508571428571,-0.0379904598952852,-29.0001428571429,467.142857142857,23.7714285714286,69.8375,0,1,23,1.04142857142857,0
"230",0.721428571428571,1.04142857142857,7.08638343513774,2224.941754,353700,1,3,1,3,1,-4.20414285714286,-17.9388571428571,0.00132877721062385,-31.7144285714286,529.732142857143,22.1232142857143,59.2017857142857,0,1,24,1.29285714285714,0
"231",0.921428571428571,1.29285714285714,7.08638343513774,2224.941754,353700,1,3,1,3,1,-0.449142857142857,-12.9594285714286,-0.171786546833049,-24.102,394.803571428571,22.5,72.7267857142857,0,1,25,1.29,0
"232",1.04142857142857,1.29,7.08638343513774,2224.941754,353700,1,3,1,3,1,-0.816142857142857,-12.2857142857143,0.075897022509027,-19.796,434.285714285714,22.0696428571429,70.4607142857143,0,1,26,0.807142857142857,0
